timestamp,open,high,low,close,volume
2026-01-03 03:00:00,3124.3,3125.78,3117.1,3123.86,12666.74
2026-01-03 04:00:00,3123.86,3126.65,3113.28,3114.93,15352.25
2026-01-03 05:00:00,3114.93,3117.46,3102.5,3110.52,23085.37
2026-01-03 06:00:00,3110.52,3116.12,3096.13,3096.38,29443.85
2026-01-03 07:00:00,3096.38,3103.9,3073,3089.08,106331.14
2026-01-03 08:00:00,3089.08,3104.21,3082.04,3094.24,35724.95
2026-01-03 09:00:00,3094.24,3109,3090.45,3099.36,26382.44
2026-01-03 10:00:00,3099.36,3104.03,3095.21,3095.92,17338.3
2026-01-03 11:00:00,3095.92,3099,3090.2,3096.75,21921.05
2026-01-03 12:00:00,3096.75,3104.51,3091.78,3103.33,21071.92
2026-01-03 13:00:00,3103.33,3106.51,3099,3101.56,18461.6
2026-01-03 14:00:00,3101.56,3112.98,3099.92,3104.53,29321.81
2026-01-03 15:00:00,3104.53,3106.61,3096.95,3099.28,20713.78
2026-01-03 16:00:00,3099.28,3110.46,3095.93,3105.36,19207.25
2026-01-03 17:00:00,3105.36,3108.69,3103.87,3106.8,7663.04
2026-01-03 18:00:00,3106.8,3117.45,3103.26,3114.73,13335.2
2026-01-03 19:00:00,3114.73,3114.74,3108.48,3111.68,9103.34
2026-01-03 20:00:00,3111.68,3115.51,3105.38,3113.77,9697.11
2026-01-03 21:00:00,3113.77,3128.64,3111.23,3119.5,21690.7
2026-01-03 22:00:00,3119.5,3125,3111.63,3121.02,12273.69
2026-01-03 23:00:00,3121.02,3129.95,3118.84,3125.42,14906.35
2026-01-04 00:00:00,3125.42,3165.39,3124.44,3155.69,86854.39
2026-01-04 01:00:00,3155.69,3160.74,3140.01,3148.37,27694.15
2026-01-04 02:00:00,3148.37,3149.94,3135.98,3139.8,19453.94
2026-01-04 03:00:00,3139.8,3149.52,3138.67,3145.82,21936.75
2026-01-04 04:00:00,3145.82,3154.59,3143.3,3146.96,15123.96
2026-01-04 05:00:00,3146.96,3151.06,3143.56,3149.74,10673.46
2026-01-04 06:00:00,3149.74,3162.4,3136,3138.5,55547.53
2026-01-04 07:00:00,3138.5,3145.42,3132.83,3139.79,27433.23
2026-01-04 08:00:00,3139.79,3140.82,3124.6,3136.95,43292.17
2026-01-04 09:00:00,3136.95,3147,3133.21,3142.31,27917
2026-01-04 10:00:00,3142.31,3147.64,3141.43,3145.17,18901.51
2026-01-04 11:00:00,3145.17,3145.17,3133.39,3138.21,18249.04
2026-01-04 12:00:00,3138.21,3145.83,3132.06,3135.41,19022.16
2026-01-04 13:00:00,3135.41,3139.92,3130.11,3138.76,13003.46
2026-01-04 14:00:00,3138.76,3142,3130.57,3135.72,21025.07
2026-01-04 15:00:00,3135.72,3138.45,3116,3133.77,44026.6
2026-01-04 16:00:00,3133.77,3138.55,3129.48,3137.83,20022.54
2026-01-04 17:00:00,3137.83,3142.82,3133.69,3136.2,13615.49
2026-01-04 18:00:00,3136.2,3136.8,3121.28,3133.57,22877.18
2026-01-04 19:00:00,3133.57,3134.26,3117.14,3131.45,26293.23
2026-01-04 20:00:00,3131.45,3142.09,3128.77,3140.7,15871.68
2026-01-04 21:00:00,3140.7,3154,3135.37,3143.9,31448.18
2026-01-04 22:00:00,3143.9,3149.34,3134.5,3137.89,23740.13
2026-01-04 23:00:00,3137.89,3152.9,3132.59,3143.19,32155.08
2026-01-05 00:00:00,3143.19,3176.63,3141.12,3166.95,95867.61
2026-01-05 01:00:00,3166.95,3221.3,3162.01,3196.54,182491.5
2026-01-05 02:00:00,3196.54,3203.31,3181.31,3191.91,43970.98
2026-01-05 03:00:00,3191.91,3196.99,3183.1,3184.48,25809.85
2026-01-05 04:00:00,3184.48,3186.93,3155.58,3165.44,66315.8
2026-01-05 05:00:00,3165.44,3167.97,3146.01,3147.78,44059.17
2026-01-05 06:00:00,3147.78,3157.41,3132,3156,59741.24
2026-01-05 07:00:00,3156,3161.49,3153.44,3155.75,22869.84
2026-01-05 08:00:00,3155.75,3171.05,3154.25,3161.98,31742.18
2026-01-05 09:00:00,3161.98,3174,3151.13,3167.01,50856.69
2026-01-05 10:00:00,3167.01,3177.77,3160.62,3171.58,37295.23
2026-01-05 11:00:00,3171.58,3182.48,3166.53,3178.89,23514.36
2026-01-05 12:00:00,3178.89,3182.4,3163.8,3169.38,26064.65
2026-01-05 13:00:00,3169.38,3174.22,3141.14,3152.56,72791.58
2026-01-05 14:00:00,3152.56,3177.42,3132.99,3165.65,137988.24
2026-01-05 15:00:00,3165.65,3205,3150.5,3194.54,143130.61
2026-01-05 16:00:00,3194.54,3201.69,3171.2,3182.4,69633.55
2026-01-05 17:00:00,3182.4,3229.28,3157.36,3212.52,128208.54
2026-01-05 18:00:00,3212.52,3227.73,3185.43,3226.99,107381.16
2026-01-05 19:00:00,3226.99,3227.67,3213.57,3221.83,51373.82
2026-01-05 20:00:00,3221.83,3265,3218.5,3240,134194.89
2026-01-05 21:00:00,3240,3246.67,3230,3236.59,27091.99
2026-01-05 22:00:00,3236.59,3248.81,3227,3238.6,35072.14
2026-01-05 23:00:00,3238.6,3240.11,3223.74,3224.01,25010.56
2026-01-06 00:00:00,3224.01,3229.88,3201.53,3214.54,43689.63
2026-01-06 01:00:00,3214.54,3246.99,3214.16,3216.57,50971.69
2026-01-06 02:00:00,3216.57,3222.99,3207.29,3215.57,21609.71
2026-01-06 03:00:00,3215.57,3232.79,3212.09,3223.84,23919.71
2026-01-06 04:00:00,3223.84,3232.46,3221.25,3221.27,11044.9
2026-01-06 05:00:00,3221.27,3228.16,3215,3217.09,22273.13
2026-01-06 06:00:00,3217.09,3253.6,3216.33,3239.68,64308.65
2026-01-06 07:00:00,3239.68,3241.41,3209.46,3217.56,47346.97
2026-01-06 08:00:00,3217.56,3227.64,3212.48,3218.34,20545.11
2026-01-06 09:00:00,3218.34,3227.83,3215.83,3221.64,20541.87
2026-01-06 10:00:00,3221.64,3230.65,3219.52,3227.5,13726.33
2026-01-06 11:00:00,3227.5,3241.85,3225.45,3236.47,31695.32
2026-01-06 12:00:00,3236.47,3244.38,3234.46,3237.01,21530.94
2026-01-06 13:00:00,3237.01,3238,3227.57,3236.09,22235.76
2026-01-06 14:00:00,3236.09,3308,3236.09,3276.48,293116.42
2026-01-06 15:00:00,3276.48,3301.61,3258.26,3270.62,108146.73
2026-01-06 16:00:00,3270.62,3277.84,3232.18,3250,123536.87
2026-01-06 17:00:00,3250,3258.88,3188,3194.73,142468.99
2026-01-06 18:00:00,3194.73,3231.5,3181.09,3217.6,111922.68
2026-01-06 19:00:00,3217.6,3228.79,3211.45,3222,21798.3
2026-01-06 20:00:00,3222,3249.2,3221.54,3240.3,30743.29
2026-01-06 21:00:00,3240.3,3302.47,3236.18,3274.59,151686.45
2026-01-06 22:00:00,3274.59,3289.61,3264.02,3276.35,31813.68
2026-01-06 23:00:00,3276.35,3300.7,3275,3295.88,39095.79
2026-01-07 00:00:00,3295.88,3295.95,3253.7,3256.05,50471.05
2026-01-07 01:00:00,3256.05,3270.74,3237.42,3243.52,57710.4
2026-01-07 02:00:00,3243.52,3273.28,3237.99,3268.5,49270.42
2026-01-07 03:00:00,3268.5,3281,3263.44,3265.32,27679.8
2026-01-07 04:00:00,3265.32,3270.74,3252.16,3254.88,16229.29
2026-01-07 05:00:00,3254.88,3260.96,3245.3,3246.66,24989.82
2026-01-07 06:00:00,3246.66,3258.24,3246.28,3249.5,19781.23
2026-01-07 07:00:00,3249.5,3261.09,3249.49,3253.73,21388.64
2026-01-07 08:00:00,3253.73,3262.24,3250.94,3252.82,18873.74
2026-01-07 09:00:00,3252.82,3253.34,3196,3198.01,146197.1
2026-01-07 10:00:00,3198.01,3221.98,3193.31,3217.01,76759.23
2026-01-07 11:00:00,3217.01,3226.66,3214.37,3218.97,31685.32
2026-01-07 12:00:00,3218.97,3221.24,3208.15,3211.99,25561.02
2026-01-07 13:00:00,3211.99,3227.61,3200.14,3210.72,44001.52
2026-01-07 14:00:00,3210.72,3210.89,3161.52,3189.75,203491.9
2026-01-07 15:00:00,3189.75,3191.52,3142.58,3163.31,166532.8
2026-01-07 16:00:00,3163.31,3178.44,3148.04,3155.83,56560.9
2026-01-07 17:00:00,3155.83,3169.76,3143.2,3150.06,39386.58
2026-01-07 18:00:00,3150.06,3163.9,3130.01,3144.73,77099.46
2026-01-07 19:00:00,3144.73,3154,3123.41,3143.83,70514.1
2026-01-07 20:00:00,3143.83,3149.86,3126.17,3137.21,32705.19
2026-01-07 21:00:00,3137.21,3151.2,3136.8,3148,16287.76
2026-01-07 22:00:00,3148,3165,3141.57,3151.45,29699.27
2026-01-07 23:00:00,3151.45,3180.77,3141.94,3167.3,64578.12
2026-01-08 00:00:00,3167.3,3174.62,3153.37,3169.14,36185.75
2026-01-08 01:00:00,3169.14,3179.86,3166.86,3174.05,17909.63
2026-01-08 02:00:00,3174.05,3183.35,3146.32,3157.79,49304.99
2026-01-08 03:00:00,3157.79,3164.86,3130.29,3140.86,49461.65
2026-01-08 04:00:00,3140.86,3157.9,3136.75,3152.52,30690.79
2026-01-08 05:00:00,3152.52,3160.26,3140.17,3141.61,23317.39
2026-01-08 06:00:00,3141.61,3144.73,3103,3103.68,125911.07
2026-01-08 07:00:00,3103.68,3131.23,3088.15,3125.89,110649.53
2026-01-08 08:00:00,3125.89,3136.28,3112,3115.27,40242.03
2026-01-08 09:00:00,3115.27,3123.45,3103.36,3110.14,36224.29
2026-01-08 10:00:00,3110.14,3132.07,3095,3126.59,66748.36
2026-01-08 11:00:00,3126.59,3130,3110.96,3119.4,42543.9
2026-01-08 12:00:00,3119.4,3119.87,3082.44,3093.57,92130.52
2026-01-08 13:00:00,3093.57,3101.36,3088.7,3094.89,24822.9
2026-01-08 14:00:00,3094.89,3094.89,3052.37,3075.9,199040.99
2026-01-08 15:00:00,3075.9,3111.27,3065.25,3102.94,123869.94
2026-01-08 16:00:00,3102.94,3122.67,3088.21,3120.9,80988.03
2026-01-08 17:00:00,3120.9,3137.89,3108.64,3133.34,70168.64
2026-01-08 18:00:00,3133.34,3134.1,3113.52,3118.85,45772.4
2026-01-08 19:00:00,3118.85,3127.59,3102.47,3109.85,31867.8
2026-01-08 20:00:00,3109.85,3109.85,3087.31,3106.12,47449.4
2026-01-08 21:00:00,3106.12,3122.01,3105.98,3117.95,23392.64
2026-01-08 22:00:00,3117.95,3129.44,3106.25,3118,23028.83
2026-01-08 23:00:00,3118,3120.8,3104.53,3105.48,14971.09
2026-01-09 00:00:00,3105.48,3116.81,3103.01,3114.56,14697.7
2026-01-09 01:00:00,3114.56,3147,3078.5,3103.86,121202.28
2026-01-09 02:00:00,3103.86,3125.29,3101.87,3108.19,34123.07
2026-01-09 03:00:00,3108.19,3120,3101.1,3118.2,15688.03
2026-01-09 04:00:00,3118.2,3123.3,3109.99,3115,21332.93
2026-01-09 05:00:00,3115,3120.19,3112.09,3117.42,11904.91
2026-01-09 06:00:00,3117.42,3124.49,3116.03,3121.77,15467.43
2026-01-09 07:00:00,3121.77,3122.5,3108.51,3109.11,25005.28
2026-01-09 08:00:00,3109.11,3113.81,3064.88,3080.88,103677.05
2026-01-09 09:00:00,3080.88,3099.59,3079.84,3090.5,48018.67
2026-01-09 10:00:00,3090.5,3097.79,3086.19,3094.9,12546.33
2026-01-09 11:00:00,3094.9,3102.86,3085.8,3088.59,19083.59
2026-01-09 12:00:00,3088.59,3094.77,3080.04,3082.91,21691.31
2026-01-09 13:00:00,3082.91,3109.96,3081.59,3096.57,74912.5
2026-01-09 14:00:00,3096.57,3097.11,3058.5,3076.92,98372.47
2026-01-09 15:00:00,3076.92,3141.99,3055.31,3110.69,223097.74
2026-01-09 16:00:00,3110.69,3144.5,3109.05,3132.08,99120.29
2026-01-09 17:00:00,3132.08,3133.88,3102.47,3112.62,47337.01
2026-01-09 18:00:00,3112.62,3117.43,3071.37,3093.45,84829.09
2026-01-09 19:00:00,3093.45,3093.51,3067,3078.49,46890.1
2026-01-09 20:00:00,3078.49,3090.48,3069.12,3071.95,25742.85
2026-01-09 21:00:00,3071.95,3092.19,3063.34,3084.37,34097.05
2026-01-09 22:00:00,3084.37,3087.75,3073.26,3084.79,21297.08
2026-01-09 23:00:00,3084.79,3091.66,3082.22,3086.99,8810.13
2026-01-10 00:00:00,3086.99,3088.63,3079.96,3082,10010.89
2026-01-10 01:00:00,3082,3090.3,3081.99,3088.8,6421.82
2026-01-10 02:00:00,3088.8,3093.75,3081.82,3086.63,8003.12
2026-01-10 03:00:00,3086.63,3087.91,3078.73,3085.28,8991.96
2026-01-10 04:00:00,3085.28,3086.2,3077.25,3078.46,12088.86
2026-01-10 05:00:00,3078.46,3086.65,3078.35,3085.54,4926.28
2026-01-10 06:00:00,3085.54,3087.52,3081.98,3086.35,4644.11
2026-01-10 07:00:00,3086.35,3092.13,3086.34,3091.66,8045.56
2026-01-10 08:00:00,3091.66,3092.21,3086,3088.83,6169.71
2026-01-10 09:00:00,3088.83,3098.18,3088.08,3094.52,10737.31
2026-01-10 10:00:00,3094.52,3102.87,3092.33,3102.03,24893.24
2026-01-10 11:00:00,3102.03,3102.08,3093.26,3095.67,7673.97
2026-01-10 12:00:00,3095.67,3102.13,3092.2,3097.99,9357.45
2026-01-10 13:00:00,3097.99,3098.3,3092.26,3093.56,9014.71
2026-01-10 14:00:00,3093.56,3095.57,3086.98,3090.56,13395.27
2026-01-10 15:00:00,3090.56,3095.5,3090.55,3094.32,8350.58
2026-01-10 16:00:00,3094.32,3097.17,3090.31,3094.51,5333.08
2026-01-10 17:00:00,3094.51,3098.21,3090.36,3091.49,8887.23
2026-01-10 18:00:00,3091.49,3093,3089.02,3091.56,5454.46
2026-01-10 19:00:00,3091.56,3092.86,3089,3090.97,3569.27
2026-01-10 20:00:00,3090.97,3093.32,3087.41,3088.66,9014.54
2026-01-10 21:00:00,3088.66,3089.03,3083.84,3084.62,9557.93
2026-01-10 22:00:00,3084.62,3088.81,3077.01,3079.04,13511.27
2026-01-10 23:00:00,3079.04,3088.28,3078.41,3085.62,7418.68
2026-01-11 00:00:00,3085.62,3091.71,3083.01,3090.97,10814.6
2026-01-11 01:00:00,3090.97,3094.33,3087.45,3094.33,8610.73
2026-01-11 02:00:00,3094.33,3096.18,3090.36,3091.21,5383.95
2026-01-11 03:00:00,3091.21,3096.39,3090.49,3095.8,4677.11
2026-01-11 04:00:00,3095.8,3097.86,3093.39,3096.75,5420.7
2026-01-11 05:00:00,3096.75,3101.32,3094.5,3098.1,10282.66
2026-01-11 06:00:00,3098.1,3099.61,3088.3,3096.06,9661.86
2026-01-11 07:00:00,3096.06,3096.97,3091.04,3093.9,5038.56
2026-01-11 08:00:00,3093.9,3106.99,3091.33,3101.97,13864.49
2026-01-11 09:00:00,3101.97,3109.29,3098.75,3102.73,11826.65
2026-01-11 10:00:00,3102.73,3107.07,3100.78,3106.46,8507.6
2026-01-11 11:00:00,3106.46,3106.94,3101.39,3104,7950.76
2026-01-11 12:00:00,3104,3115.92,3103.35,3112.64,23468.65
2026-01-11 13:00:00,3112.64,3115.57,3105.77,3108.41,16784.48
2026-01-11 14:00:00,3108.41,3129.15,3108.4,3124.31,22629.91
2026-01-11 15:00:00,3124.31,3129.77,3108.42,3116.87,31009.66
2026-01-11 16:00:00,3116.87,3146.5,3114.52,3128.41,74825.27
2026-01-11 17:00:00,3128.41,3132.9,3117.12,3125.96,23581.52
2026-01-11 18:00:00,3125.96,3133.43,3119.05,3128.5,10733.84
2026-01-11 19:00:00,3128.5,3131.71,3117.36,3123.11,9461.94
2026-01-11 20:00:00,3123.11,3123.11,3100.14,3113.74,36948.77
2026-01-11 21:00:00,3113.74,3124.77,3106.18,3119.28,15404.29
2026-01-11 22:00:00,3119.28,3119.28,3105,3108,15754.96
2026-01-11 23:00:00,3108,3124.8,3090.8,3121.62,65644.49
2026-01-12 00:00:00,3121.62,3126.59,3095.36,3118.85,46842.38
2026-01-12 01:00:00,3118.85,3136.58,3111.89,3123.36,64267.27
2026-01-12 02:00:00,3123.36,3166.86,3120.84,3156.57,88289.27
2026-01-12 03:00:00,3156.57,3170.72,3150,3150.94,49664.49
2026-01-12 04:00:00,3150.94,3162.3,3147.42,3157.71,17378.21
2026-01-12 05:00:00,3157.71,3165.77,3153.6,3157.59,18449.53
2026-01-12 06:00:00,3157.59,3164.47,3151.14,3153.2,19791.12
2026-01-12 07:00:00,3153.2,3160,3131.45,3133.66,52852.98
2026-01-12 08:00:00,3133.66,3146.28,3098.8,3113.82,149819.81
2026-01-12 09:00:00,3113.82,3123.3,3109.26,3115.05,43828.38
2026-01-12 10:00:00,3115.05,3118.75,3102.41,3105.27,23433.02
2026-01-12 11:00:00,3105.27,3120.56,3104.48,3113.95,25952.84
2026-01-12 12:00:00,3113.95,3121.61,3111.21,3115.76,18361.77
2026-01-12 13:00:00,3115.76,3118.97,3103.77,3107.43,26463.27
2026-01-12 14:00:00,3107.43,3117.93,3063.39,3103.49,218558.6
2026-01-12 15:00:00,3103.49,3133.94,3091,3128.85,118860.4
2026-01-12 16:00:00,3128.85,3145.79,3119.2,3129.08,96768.27
2026-01-12 17:00:00,3129.08,3135.8,3082.49,3103.19,104944.45
2026-01-12 18:00:00,3103.19,3117.99,3093.68,3106.63,49314.85
2026-01-12 19:00:00,3106.63,3120.81,3095.13,3119.62,24868.87
2026-01-12 20:00:00,3119.62,3126.69,3098.16,3100.8,31213.93
2026-01-12 21:00:00,3100.8,3105.63,3081.75,3090.33,40871.38
2026-01-12 22:00:00,3090.33,3105.91,3090.32,3093.84,31565.36
2026-01-12 23:00:00,3093.84,3097.4,3086.65,3093.53,22104.77
2026-01-13 00:00:00,3093.53,3108.3,3091.35,3106.79,30334.29
2026-01-13 01:00:00,3106.79,3113.1,3090.01,3096.04,24773.69
2026-01-13 02:00:00,3096.04,3106.95,3096.04,3099.97,17255.6
2026-01-13 03:00:00,3099.97,3118,3099.69,3114.88,26514.73
2026-01-13 04:00:00,3114.88,3122.47,3111.01,3121.07,24047.12
2026-01-13 05:00:00,3121.07,3145.98,3120.24,3130.54,72369.92
2026-01-13 06:00:00,3130.54,3136.99,3122.1,3133.17,36773.86
2026-01-13 07:00:00,3133.17,3134.37,3120.57,3120.7,17855.6
2026-01-13 08:00:00,3120.7,3137.08,3120.7,3134.82,20526.25
2026-01-13 09:00:00,3134.82,3148,3128.01,3137.66,55358.19
2026-01-13 10:00:00,3137.66,3141.23,3128.01,3133.6,17575.19
2026-01-13 11:00:00,3133.6,3138.24,3130.1,3132.86,17560.47
2026-01-13 12:00:00,3132.86,3136.92,3128.59,3133.79,18738.95
2026-01-13 13:00:00,3133.79,3160,3128.01,3141.19,146235.33
2026-01-13 14:00:00,3141.19,3164.97,3129,3143.34,118597.53
2026-01-13 15:00:00,3143.34,3187.87,3131.04,3183.07,133904.86
2026-01-13 16:00:00,3183.07,3195.69,3169.64,3179.65,122530.97
2026-01-13 17:00:00,3179.65,3186.8,3171.34,3178.55,41642.76
2026-01-13 18:00:00,3178.55,3213.95,3176.54,3199.36,77294.95
2026-01-13 19:00:00,3199.36,3217.67,3189.74,3214.72,53680.03
2026-01-13 20:00:00,3214.72,3219.38,3188.75,3202.71,61141.64
2026-01-13 21:00:00,3202.71,3215.61,3199.52,3208.3,36680.84
2026-01-13 22:00:00,3208.3,3383,3208.3,3329.55,343363.65
2026-01-13 23:00:00,3329.55,3346.32,3312.4,3324.22,86584.28
2026-01-14 00:00:00,3324.22,3335.6,3314,3323.14,39507.21
2026-01-14 01:00:00,3323.14,3344.9,3319.89,3335.11,51136.36
2026-01-14 02:00:00,3335.11,3357.32,3319.69,3325.59,62509.35
2026-01-14 03:00:00,3325.59,3352.19,3320,3351.45,35847.42
2026-01-14 04:00:00,3351.45,3367.52,3334.16,3337.76,59173.18
2026-01-14 05:00:00,3337.76,3338.02,3323.35,3329.11,29284.88
2026-01-14 06:00:00,3329.11,3334.47,3320.59,3333.51,26898.09
2026-01-14 07:00:00,3333.51,3341.9,3327,3335.2,29203.06
2026-01-14 08:00:00,3335.2,3342.42,3325.47,3325.74,25628.29
2026-01-14 09:00:00,3325.74,3333.91,3323.08,3327.26,14098.92
2026-01-14 10:00:00,3327.26,3332.23,3302.93,3311.55,55907.07
2026-01-14 11:00:00,3311.55,3312.39,3280.08,3284.44,54088.83
2026-01-14 12:00:00,3284.44,3298.53,3277.57,3294.97,34138.09
2026-01-14 13:00:00,3294.97,3306.89,3287.63,3302.26,61526.83
2026-01-14 14:00:00,3302.26,3357.64,3301.6,3348.11,176873.5
2026-01-14 15:00:00,3348.11,3362.41,3326.43,3344.41,115756.27
2026-01-14 16:00:00,3344.41,3402.5,3344.24,3369.32,171605.78
2026-01-14 17:00:00,3369.32,3381.3,3336.47,3340.99,96904.45
2026-01-14 18:00:00,3340.99,3353,3313.95,3338.57,85418.59
2026-01-14 19:00:00,3338.57,3402.71,3330.71,3366.22,117626.14
2026-01-14 20:00:00,3366.22,3391.92,3360.4,3382.14,58211.39
2026-01-14 21:00:00,3382.14,3382.29,3354.97,3371.01,50225.53
2026-01-14 22:00:00,3371.01,3373.1,3345.42,3347.28,31371.77
2026-01-14 23:00:00,3347.28,3368.73,3346.95,3353.07,29157.76
2026-01-15 00:00:00,3353.07,3353.86,3321.75,3329.76,51556.04
2026-01-15 01:00:00,3329.76,3341.88,3315.39,3322.98,38886.87
2026-01-15 02:00:00,3322.98,3330.96,3302.73,3312.63,44729.84
2026-01-15 03:00:00,3312.63,3319.99,3273.85,3284.4,87655.32
2026-01-15 04:00:00,3284.4,3307.03,3282.51,3303.34,42417.07
2026-01-15 05:00:00,3303.34,3314.33,3300.29,3309.33,20637.94
2026-01-15 06:00:00,3309.33,3322.51,3308.41,3314.48,27211.75
2026-01-15 07:00:00,3314.48,3334.69,3312.92,3328.95,27104.46
2026-01-15 08:00:00,3328.95,3338,3318.64,3335.19,24500.37
2026-01-15 09:00:00,3335.19,3373.29,3328.62,3364.77,88140.6
2026-01-15 10:00:00,3364.77,3377.43,3356.31,3362.79,38426.21
2026-01-15 11:00:00,3362.79,3364.83,3345.41,3348.15,29654.78
2026-01-15 12:00:00,3348.15,3369.84,3341.85,3367.56,38132.29
2026-01-15 13:00:00,3367.56,3383.42,3354.71,3369.61,59229.62
2026-01-15 14:00:00,3369.61,3381.74,3319.24,3340.12,178313.67
2026-01-15 15:00:00,3340.12,3356.4,3283.5,3329.2,187371.82
2026-01-15 16:00:00,3329.2,3334.57,3307.78,3328.66,53038.4
2026-01-15 17:00:00,3328.66,3336,3295.05,3299.14,72063.83
2026-01-15 18:00:00,3299.14,3306.29,3270.54,3287.19,102440.24
2026-01-15 19:00:00,3287.19,3301.62,3275.2,3294.33,62200.43
2026-01-15 20:00:00,3294.33,3306.37,3274.77,3286.5,43394.31
2026-01-15 21:00:00,3286.5,3304.33,3282.59,3297.55,25709.42
2026-01-15 22:00:00,3297.55,3318.93,3294.5,3307.71,31538.89
2026-01-15 23:00:00,3307.71,3322.85,3300.86,3317.54,23278.63
2026-01-16 00:00:00,3317.54,3326.73,3314.62,3316.01,17556.19
2026-01-16 01:00:00,3316.01,3320.74,3300.55,3312.44,22466.92
2026-01-16 02:00:00,3312.44,3312.53,3290.01,3302.4,35040.81
2026-01-16 03:00:00,3302.4,3307,3293.74,3293.86,11013.78
2026-01-16 04:00:00,3293.86,3304.18,3275.33,3286.48,45738.83
2026-01-16 05:00:00,3286.48,3315.34,3282.75,3307.6,36854.73
2026-01-16 06:00:00,3307.6,3316.21,3301.2,3312.89,18109.35
2026-01-16 07:00:00,3312.89,3315.13,3299.44,3308.35,22293.43
2026-01-16 08:00:00,3308.35,3319.22,3307.05,3312.11,21923.53
2026-01-16 09:00:00,3312.11,3315.31,3305.64,3306.48,12932.47
2026-01-16 10:00:00,3306.48,3307.6,3292.89,3296.27,24260.28
