datetime,open,high,low,close,volume
2025-02-21 22:15:00,2638.69,2665.0,2638.34,2658.4,15360.92
2025-02-21 22:30:00,2658.4,2661.97,2634.34,2646.74,15741.04
2025-02-21 22:45:00,2646.74,2652.16,2642.53,2644.81,4677.23
2025-02-21 23:00:00,2644.81,2647.58,2635.08,2642.16,8878.38
2025-02-21 23:15:00,2642.16,2658.3,2638.13,2657.61,6031.44
2025-02-21 23:30:00,2657.61,2664.99,2656.13,2664.0,7804.84
2025-02-21 23:45:00,2664.0,2664.46,2659.16,2663.96,4027.12
2025-02-22 00:00:00,2663.96,2667.92,2653.91,2663.89,9309.22
2025-02-22 00:15:00,2663.89,2671.16,2661.59,2662.74,7317.97
2025-02-22 00:30:00,2662.74,2679.22,2661.58,2679.14,9197.2
2025-02-22 00:45:00,2679.14,2684.74,2671.25,2680.22,9057.1
2025-02-22 01:00:00,2680.22,2691.76,2678.2,2688.63,10627.53
2025-02-22 01:15:00,2688.63,2688.63,2682.13,2684.2,4612.98
2025-02-22 01:30:00,2684.2,2689.34,2678.89,2688.35,6951.51
2025-02-22 01:45:00,2688.35,2688.35,2682.01,2686.49,2774.46
2025-02-22 02:00:00,2686.49,2687.61,2678.98,2681.88,2995.87
2025-02-22 02:15:00,2681.88,2682.7,2668.75,2669.15,15984.4
2025-02-22 02:30:00,2669.15,2687.19,2667.17,2686.0,6320.67
2025-02-22 02:45:00,2686.0,2686.0,2679.08,2683.57,4182.23
2025-02-22 03:00:00,2683.57,2684.1,2673.43,2677.29,3206.33
2025-02-22 03:15:00,2677.29,2682.76,2676.4,2680.18,4723.2
2025-02-22 03:30:00,2680.18,2680.18,2667.3,2672.41,5313.52
2025-02-22 03:45:00,2672.41,2676.45,2668.58,2676.0,3719.71
2025-02-22 04:00:00,2676.0,2681.57,2673.14,2681.52,5389.42
2025-02-22 04:15:00,2681.52,2685.5,2677.94,2681.49,8374.98
2025-02-22 04:30:00,2681.49,2684.21,2678.94,2682.68,4015.14
2025-02-22 04:45:00,2682.68,2685.0,2680.17,2681.6,3457.1
2025-02-22 05:00:00,2681.6,2683.67,2675.86,2676.3,3432.78
2025-02-22 05:15:00,2676.3,2683.86,2676.24,2683.74,4985.05
2025-02-22 05:30:00,2683.74,2694.51,2682.06,2693.26,7697.45
2025-02-22 05:45:00,2693.26,2696.39,2690.2,2691.92,5028.81
2025-02-22 06:00:00,2691.92,2697.26,2686.11,2691.63,6754.01
2025-02-22 06:15:00,2691.63,2692.7,2687.22,2689.26,2729.67
2025-02-22 06:30:00,2689.26,2692.29,2686.24,2687.9,2609.93
2025-02-22 06:45:00,2687.9,2689.4,2684.89,2685.8,3067.64
2025-02-22 07:00:00,2685.8,2696.1,2685.5,2691.39,3661.65
2025-02-22 07:15:00,2691.39,2698.09,2690.9,2691.0,3777.68
2025-02-22 07:30:00,2691.0,2696.97,2688.29,2691.79,7786.58
2025-02-22 07:45:00,2691.79,2692.36,2684.93,2685.46,4613.28
2025-02-22 08:00:00,2685.46,2687.93,2678.07,2678.29,6183.95
2025-02-22 08:15:00,2678.29,2684.48,2677.5,2681.49,5695.05
2025-02-22 08:30:00,2681.49,2690.68,2681.06,2688.49,2913.08
2025-02-22 08:45:00,2688.49,2696.55,2686.69,2692.61,9605.02
2025-02-22 09:00:00,2692.61,2713.06,2692.61,2708.19,27358.95
2025-02-22 09:15:00,2708.19,2718.6,2704.82,2708.52,12381.69
2025-02-22 09:30:00,2708.52,2715.2,2708.52,2712.49,6236.12
2025-02-22 09:45:00,2712.49,2722.91,2710.18,2718.1,17184.48
2025-02-22 10:00:00,2718.1,2754.44,2715.02,2741.59,53582.18
2025-02-22 10:15:00,2741.59,2757.84,2737.73,2748.03,22283.74
2025-02-22 10:30:00,2748.03,2749.69,2735.0,2740.68,14914.81
2025-02-22 10:45:00,2740.68,2742.88,2730.01,2735.85,9564.12
2025-02-22 11:00:00,2735.85,2740.39,2732.02,2732.03,4870.1
2025-02-22 11:15:00,2732.03,2741.3,2732.03,2741.11,4566.34
2025-02-22 11:30:00,2741.11,2745.64,2736.85,2737.2,3527.44
2025-02-22 11:45:00,2737.2,2741.07,2733.89,2734.9,4302.08
2025-02-22 12:00:00,2734.9,2739.33,2730.31,2731.48,5101.85
2025-02-22 12:15:00,2731.48,2736.59,2726.78,2733.14,6418.63
2025-02-22 12:30:00,2733.14,2743.3,2733.14,2738.91,10986.85
2025-02-22 12:45:00,2738.91,2745.69,2738.8,2741.76,9804.42
2025-02-22 13:00:00,2741.76,2747.52,2736.64,2737.86,10070.6
2025-02-22 13:15:00,2737.86,2740.61,2730.54,2731.2,8213.51
2025-02-22 13:30:00,2731.2,2733.74,2724.03,2728.43,6470.62
2025-02-22 13:45:00,2728.43,2731.1,2723.22,2724.24,8541.67
2025-02-22 14:00:00,2724.24,2734.2,2724.24,2729.68,4433.42
2025-02-22 14:15:00,2729.68,2743.0,2729.51,2740.36,7833.46
2025-02-22 14:30:00,2740.36,2744.4,2735.6,2740.19,6748.72
2025-02-22 14:45:00,2740.19,2742.59,2736.74,2738.52,4295.59
2025-02-22 15:00:00,2738.52,2745.4,2738.5,2742.04,5073.3
2025-02-22 15:15:00,2742.04,2751.23,2741.86,2746.59,7564.75
2025-02-22 15:30:00,2746.59,2754.81,2745.43,2750.07,8443.62
2025-02-22 15:45:00,2750.07,2787.75,2749.12,2777.46,48464.49
2025-02-22 16:00:00,2777.46,2800.42,2776.91,2783.03,40271.51
2025-02-22 16:15:00,2783.03,2792.1,2774.1,2777.51,36670.32
2025-02-22 16:30:00,2777.51,2784.43,2770.86,2776.76,16792.43
2025-02-22 16:45:00,2776.76,2782.0,2773.76,2775.71,9386.23
2025-02-22 17:00:00,2775.71,2786.93,2774.11,2784.0,11918.46
2025-02-22 17:15:00,2784.0,2795.66,2781.53,2788.6,11084.15
2025-02-22 17:30:00,2788.6,2799.97,2783.05,2792.16,13648.7
2025-02-22 17:45:00,2792.16,2795.43,2786.55,2787.39,11158.43
2025-02-22 18:00:00,2787.39,2792.2,2784.4,2784.79,6335.6
